t,T,T_eff,L,rho,R,X
3059929.421308279,420814.68193491996,996.7678206015518,0.17079324901678727,0.0002648620985410039,13.857997964427973,0.98
3489612.606860933,483346.3049308637,1085.088772951481,0.18173422018721333,0.00040160431008774434,12.06260138984964,0.98
3704454.19963726,498862.4136819297,1106.2843234753616,0.18431141357092345,0.00044160503621045035,11.686803965522403,0.98
3919295.7924135868,536269.1950154196,1156.3286543042693,0.19032510282057585,0.0005487890404505305,10.87022721088575,0.98
4408877.373844741,615551.3080790093,1257.9875759893098,0.20224599625871117,0.0008306154888709284,9.467611387098374,0.98
4653668.164560317,635191.5206243431,1282.3412454233069,0.20504548433049244,0.0009128683836052985,9.174259982776471,0.98
4898458.955275894,682551.6290080876,1339.8515907040185,0.21157349769103015,0.0011332091987475196,8.53631438441915,0.98
5456683.733527459,782865.9033205078,1456.5853525205164,0.2244804197679385,0.0017116294259974833,7.439958568239658,0.98
5735796.122653241,807668.9197316166,1484.493450963679,0.2275006438248044,0.0018799988499739342,7.210873949735863,0.98
6014908.511779023,867495.4790870989,1550.4114603379667,0.23453784315582515,0.002330903220208172,6.712212302869423,0.98
6651916.808612324,994121.5310439485,1684.0896297610723,0.24840875064771684,0.003512389630446434,5.854720985193656,0.98
6970420.957028975,1025360.6622347665,1715.9731096519522,0.2516408826029407,0.0038552529710741915,5.675744081249494,0.98
7288925.105445625,1100738.0412814282,1791.3013608383862,0.259164826389525,0.004773200297167332,5.28571665566732,0.98
8016510.875302724,1260140.5874741047,1943.9024688025677,0.2739407741461682,0.007173376448983055,4.614584017461459,0.98
8380303.760231273,1299364.0486098074,1980.1992027586518,0.27736663380860255,0.007867446112367872,4.474685391604355,0.98
8744096.645159822,1394048.079631415,2065.984011494696,0.28533266776984473,0.009725149912480897,4.169413774881347,0.98
9576023.481633637,1594077.4208606621,2239.55670754375,0.300907919120491,0.014570812460025421,3.6437270968147333,0.98
9991986.899870547,1643149.4203278043,2280.7097646598445,0.304497687255057,0.015966361089487825,3.5343138788833746,0.98
10407950.318107454,1761671.0384822881,2378.014857779446,0.3128335578757018,0.01970058825563004,3.295191816091572,0.98
11360341.000996027,2011766.1269211,2574.619909380881,0.3290449473506377,0.029414245508433697,2.8830656212683907,0.98
11836536.342440313,2072905.2762515966,2621.0608942937934,0.3327548034588457,0.03219867332733377,2.7974420954701817,0.98
12312731.683884598,2220669.8381318823,2730.929782037793,0.34135509525117097,0.039647465515188114,2.6099686358506164,0.9799999999999999
13404551.799366932,2532046.21396298,2952.5586689343386,0.3579713552993344,0.058963141594706434,2.286547495171255,0.9799999999999998
13950461.8571081,2607855.933323081,3004.6852106885212,0.361741253936092,0.06447014238325494,2.2194952605811205,0.979999999999999
14496371.914849266,2791226.22584699,3128.0901295224576,0.37046214742703937,0.07919934688856085,2.072366508449393,0.9799999999999988
15750034.632180935,3177022.0766400243,3376.556206784857,0.3871743216091259,0.11725892122967424,1.8182703922787928,0.9799999999999968
16376865.990846768,3270505.390255949,3434.7028462892013,0.39092622387645687,0.128042641766651,1.7657215731146216,0.9799999999999867
17003697.349512603,3496851.088762415,3572.4784818483754,0.3995813073786066,0.15688152305447903,1.6501236906505525,0.9799999999999828
18445825.277165376,3972193.7934058807,3849.2775792753905,0.4159958488162669,0.23110199680232893,1.4502377279808973,0.9799999999999572
19166889.240991764,4086742.339366482,3913.679669329275,0.41963283671053,0.2519818573391771,1.409020594405534,0.9799999999998404
19887953.204818152,4364432.72439059,4066.440650446826,0.42799095793654623,0.3078197994827533,1.3180794269464449,0.9799999999997957
21550345.24157542,4946376.333536115,4372.579818474212,0.4436275947206307,0.45087946886060437,1.1606117022414444,0.9799999999995139
22381541.259954054,5085720.888917274,4443.330687185367,0.4470343955829972,0.49079736161510684,1.128252640608601,0.9799999999983541
23212737.278332688,5424031.726017291,4611.373210070597,0.45482076356201545,0.5975620678046075,1.0566052346981756,0.9799999999979131
25133604.751124464,6131304.7107958505,4947.169387677412,0.46911759642710626,0.8697209085924257,0.9323531908552982,0.9799999999952289
26094038.48752035,6299412.662318805,5024.171980102469,0.47216310100437364,0.9449541327292054,0.9069225257743629,0.9799999999852207
27054472.223916236,6708313.632352459,5207.361994039507,0.4790649723511557,1.1462432740937132,0.8503835130875335,0.9799999999814206
29280031.19820728,7560809.006477264,5572.2168688512065,0.4913933963359181,1.656478880004703,0.7521627080007051,0.9799999999589741
30392810.685352806,7761713.863505246,5655.132375896982,0.4939357230653847,1.796026786957915,0.732154656012949,0.9799999998802289
31505590.17249833,8251501.854283727,5852.785580182074,0.4996139325593516,2.169630034419455,0.6874564700289336,0.979999999849837
34092129.493326575,9269443.332021078,6244.9489948446335,0.509305646077987,3.1107667666015226,0.6096556667315653,0.9799999996694784
35385399.1537407,9506992.784116585,6333.1461969037155,0.5112001314795606,3.365057262203029,0.5938949222941505,0.9799999989138359
36678668.81415482,10087741.337414404,6543.908543999807,0.5153073471979395,4.046556769080578,0.5584854793835186,0.9799999986018002
39695306.852160804,11290491.449306402,6960.255534347501,0.5216947807162023,5.751593454731837,0.4967193038408092,0.9799999964626902
41203625.8711638,11567969.02489385,7052.754041405451,0.5228048420794974,6.205900978355691,0.48428998111113086,0.9799999811484782
42711944.89016679,12248777.338090787,7274.495183195414,0.5250106816350877,7.425518209101771,0.4561750300189335,0.9799999745554402
46246019.09847799,13653860.87782832,7710.517802042251,0.5274805993129669,10.455705482910853,0.4069952287178446,0.9799999221870677
48013056.2026336,13972281.456708161,7805.58389541043,0.5276919982274034,11.246656354064863,0.39722138682934277,0.9799994759204239
49780093.3067892,14760371.723668847,8035.338287302586,0.5277148561379159,13.38405841598618,0.37483875835139263,0.979999291817714
53990961.264253065,16397513.359919311,8489.248038992906,0.5257371503787802,18.71647896194307,0.33519617048116757,0.9799978006837214
56096395.242984995,16723462.183822991,8576.196031454872,0.5250816376136224,19.933784669466682,0.32822917229541165,0.9799862371881143
58201829.22171693,17626723.611950103,8811.232509928392,0.5227321069962182,23.602772365380783,0.31025545477186284,0.9799821100495589
65308343.45640582,20214255.30554331,9442.088176896305,0.5128645515614136,36.776136309215126,0.267619896432008,0.9799338264732692
68861600.57375026,18790448.577142995,9107.784073905039,0.5205916813280244,28.966253810474665,0.28978528000715303,0.979327888553427
72414857.6910947,21259663.670314815,9683.790433807726,0.5087091381838926,43.32412478408332,0.253394489262554,0.9795491112884779
60900349.88599634,18527803.975933656,9037.86049866772,0.5198102830677213,27.719686516834606,0.29406567010196333,0.9799637755716334
62249610.21813604,18743439.223592307,9091.292865369842,0.5191337299927653,28.773774199964354,0.29043000882802006,0.9799203287195978
63598870.55027575,19186172.61067657,9199.080597292359,0.517450564242055,31.03309272023624,0.28320358419643477,0.9799023902029022
66297391.21455516,19877392.384387527,9364.279195817262,0.5146936378347073,34.80845402234722,0.272570501630017,0.979830205737357
67646651.54669487,19893292.91250487,9369.040494877438,0.5149463774661251,34.889078437065315,0.2723603806051108,0.9797120765616449
68995911.87883458,20240317.272395622,9450.43288417927,0.5134605439984299,36.90722655307489,0.2673026688039376,0.9796715385447847
73630041.63782826,20865838.861602876,9596.547139898497,0.511200197217189,40.734772909614954,0.25865368211041617,0.9793814629491249
75947106.51732509,20306820.455450747,9472.00699579893,0.5150739302177584,37.2399869192086,0.2665041186685119,0.9789693516146802
78264171.39682193,21071334.400524307,9646.792634955305,0.5113032445508857,42.01860681143656,0.2559920916568425,0.9789594403460038
71743317.06711736,20606627.029103655,9536.39914234535,0.5121697448200992,39.115370908278905,0.2621750025211683,0.9794995633869973
73117019.66125876,20508143.152345,9515.302140247913,0.5131173616395431,38.49215683520229,0.26358236449792954,0.9793293834639719
74490722.25540015,20733853.413272366,9567.643035181376,0.5122091761343972,39.8860071303002,0.26047551832989974,0.9792550887026265
77238127.44368294,20845619.503227215,9595.317092552214,0.5123360385344354,40.56817224000445,0.2590072681873198,0.9790039533616623
78611830.03782433,20798534.883930564,9586.019663754982,0.5130081950269513,40.25364865992364,0.259680106868648,0.9788454537629501
79985532.63196573,20878643.831783384,9605.282387447542,0.5129277886529989,40.751002211074386,0.25861934082032717,0.9787272236553174
85609217.20426919,20927471.948519256,9621.469730828996,0.5142531263051165,41.00576413186499,0.258082641640789,0.9781545650339719
88421059.49042091,20863680.311888147,9609.817049571799,0.515452367084656,40.566704023044394,0.25901039287036065,0.9778374365456117
91232901.77657264,20966435.093308948,9635.481226513104,0.5156511345692139,41.19725728122524,0.25768214710570136,0.977575012254717
96519030.47718261,20913321.601137713,9628.559230154018,0.517509656580857,40.79922970138276,0.2585173987040263,0.9770017473588305
99162094.82748759,21003342.98569854,9651.23065412217,0.5177442957227806,41.35090302535769,0.25736259823428775,0.9767498029535426
101805159.17779258,20877920.08970227,9625.614752523274,0.5192760887003893,40.51680399300293,0.25911668065550214,0.9764307249618982
95925970.32682349,20919264.597784843,9629.333909495357,0.5173009941406881,40.84362905961293,0.25842369034644636,0.9770660629638045
98272504.60194892,20987684.001341496,9646.8844849113,0.5175779856823772,41.259179546873746,0.25755317175481934,0.976838996573085
100619038.87707433,20898410.991358947,9629.094159830483,0.5188038013327443,40.66021677784076,0.2588116780153944,0.9765628892560467
105312107.42732517,20942506.171743352,9643.430929823317,0.5199191771669356,40.89286164787923,0.2583199397494798,0.9760804253572313
107658641.7024506,20896859.304726247,9635.423190577236,0.5208919377752167,40.575616003254034,0.25899142856995516,0.9758157643609552
110005175.97757602,20966137.363122378,9653.201812968597,0.5211680097684301,40.99430257955439,0.2581066917475687,0.9755888354797343
115610255.87027651,20938760.779492594,9652.40327573995,0.5230015847724773,40.75867484101285,0.25860311184143336,0.9749840834917798
118412795.81662674,20995930.220355242,9667.928712679472,0.5234973830098564,41.09516011842622,0.2578953665290522,0.9747014208763622
121215335.76297699,20916645.31559936,9652.81171128727,0.5248199305403085,40.557328729582714,0.25903034907748074,0.9743772001000894
126770005.36396857,20975390.36966531,9671.347578704068,0.5261366374124303,40.87294638326453,0.2583618882352612,0.9738014074294845
129547340.16446435,20895211.720322806,9656.008686626852,0.5274723786714206,40.33184742849147,0.2595121684269663,0.9734759760179855
132324674.96496014,21023103.85257312,9687.436239287477,0.52753446953286,41.11863528925471,0.25784627856494435,0.9732182143814702
126035594.23645361,20967607.055999774,9668.893643516441,0.5259625074186084,40.831029529329676,0.258450268844028,0.9738775359078297
128445723.47319192,20910766.487224903,9658.44739528311,0.527042614352694,40.44241931110387,0.25927544553110515,0.9735995205332562
130855852.70993023,20996915.90806006,9680.136512141116,0.5272477346244553,40.966477285016815,0.2581651156897587,0.9733681469399136
135676111.18340686,20963414.234950487,9677.274536837713,0.5289218280022747,40.69986309285062,0.25872761333547145,0.9728388878117384
138086240.42014515,21018323.467038564,9691.963244700895,0.5293263691965263,41.0248563670425,0.25804259974510085,0.9725948864536178
140496369.65688348,20946854.073385384,9678.23852655663,0.5305048298312134,40.54205213080205,0.25906287995663246,0.9723121393717102
145861865.3966605,20992414.888047937,9693.714813984194,0.531878754026704,40.774090382853316,0.25857051753498084,0.9717461218413345
148544613.26654905,20934604.641139768,9683.335924501753,0.53307115032041,40.37699863565875,0.25941539998310337,0.9714349365112953
151227361.13643757,21027847.60423035,9706.94696798358,0.5333290316946357,40.941609980303134,0.2582173736188996,0.9711732531821324
156483231.3618546,20979679.86726533,9701.270845831375,0.5352678105479816,40.57671645293366,0.2589890872468514,0.9705858987733278
159111166.47456312,21065801.004884906,9723.248801026231,0.5355623604450023,41.097474496122985,0.2578905253679174,0.9703245421744798
161739101.58727163,20944558.49052334,9698.543224994488,0.5371417193032125,40.296517911856654,0.25958798772690234,0.9699990854910692
155872776.4004075,20985260.624763984,9701.928448784178,0.5350424248837905,40.618874698532,0.25889945481819643,0.9706541183825655
158195484.03239244,21050156.871072866,9718.827734017934,0.5353716185124074,41.00738750929445,0.25807923598561694,0.9704198580593758
160518191.6643774,20965186.669568807,9701.990331458852,0.5366287058183405,40.4404506710534,0.2592796526367425,0.9701393794087748
165163606.9283473,21010012.449649815,9716.681116102545,0.537816596647033,40.67412451315095,0.25878217609255255,0.9696452212074342
167486314.56033227,20961989.9001086,9708.167363279166,0.5388553710034076,40.343819953996764,0.2594864947429664,0.9693738567769644
169809022.19231722,21035374.872791354,9727.013065580468,0.5391362849175878,40.784107758691206,0.2585493458066301,0.9691421473178029
175167036.37115687,21004805.94327924,9725.456583241004,0.541037031249576,40.530440332126574,0.25908761773191047,0.9685430323013934
177846043.4605767,21066341.395340394,9742.014695270898,0.5415164015308389,40.891879475653795,0.25832200790777166,0.9682650130161747
180525050.54999653,20980838.443595767,9725.412421571798,0.542913528180803,40.319392658843675,0.2595388870133539,0.9679422664338435
185741895.8973574,21041343.13712063,9744.297610902797,0.5442208400909406,40.6445480332851,0.2588449316190506,0.9673838409730944
188350318.57103786,20961300.16722708,9728.856690790202,0.5455760289784986,40.109729113648754,0.259990326133833,0.9670671975143021
190958741.2447183,21086954.768829416,9759.851658784946,0.5456351753001616,40.875923107803374,0.2583556164842016,0.9668170330601071
185158520.9112499,21034562.13902743,9742.182856348687,0.5440746367025714,40.60801422596718,0.25892253334797966,0.9674462870345962
187475256.0918766,20974578.904243138,9730.978043965448,0.5452073843979651,40.2029734047277,0.2597891687064637,0.9671688449640186
189791991.2725033,21064966.180554286,9753.716172103927,0.5453929527004623,40.74911791234559,0.25862332707090063,0.9669401143264827
194425461.63375667,21029992.477602825,9750.50443158297,0.5471278491018182,40.47539401237309,0.25920501711940835,0.9664133699325278
196742196.81438336,21086581.069589347,9765.632850318407,0.5475346549270094,40.80813521561036,0.2584985920138778,0.9661712915841705
199058931.99501005,21012871.6921439,9751.340319026,0.5487631736280943,40.315333325364115,0.25954759767377117,0.965889420547048
204185151.868671,21058926.61278953,9766.957494492195,0.5501663798803028,40.5486619350411,0.2590488026489235,0.9653302783170018
206748261.8055015,21001180.668484703,9756.528619985216,0.5513893867680504,40.15560246653523,0.259891284972707,0.9650226629378015
209311371.74233198,21093785.887396097,9780.078929975556,0.5516547487096986,40.71129618391067,0.25870339128417763,0.9647640441419456
214381685.84002426,21046704.20781931,9774.635540961448,0.5536519405098563,40.35617644242086,0.2594600083456553,0.9641783452723541
216916842.88887042,21131086.12643851,9796.322352213498,0.5539703981538225,40.8611305925043,0.2583867892904595,0.9639169222730753
219451999.93771654,21012569.84242953,9772.132068492629,0.5555830520769991,40.08429922018985,0.26004529469404986,0.963593150121848
213833698.5744859,21051780.270553563,9775.222343970187,0.5534358876536277,40.394357361650435,0.25937823500645185,0.9642416461874044
216094861.9905629,21116720.604163866,9792.231773626852,0.5537851028949627,40.77932335077095,0.2585594567898638,0.9640055001896805
218356025.40663984,21031492.131778993,9775.289069055614,0.5550915306579914,40.215415932908385,0.2597623732815134,0.9637233107090317
222878352.2387938,21077319.66957489,9790.323522683104,0.5563293024022209,40.452574840673975,0.259253746872549,0.9632258319580234
225139515.65487075,21027557.637145195,9781.405727166504,0.5574207144018516,40.11389180516996,0.2599813325997092,0.9629521845303866
227400679.0709477,21103683.868600313,9800.980651227957,0.5577030201388167,40.567151053079925,0.25900944147785526,0.9627194208016318
232530640.65183234,21071530.952814642,9799.031811095985,0.5596655598037268,40.30583699868356,0.2595679797938729,0.9621254929501011
235095621.4422747,21134905.153116893,9816.063569211625,0.5601447602513328,40.67574999959378,0.2587787288910273,0.9618508161923776
237660602.232717,21047011.22810212,9798.83440847425,0.5615963257013641,40.09331234900571,0.2600258068438575,0.9615302874682047
242640047.2213462,21107851.609396826,9817.834525271908,0.5629300603951105,40.41796094849572,0.2593277339526893,0.960979175284404
245129769.71566078,21028537.097501777,9802.470033131754,0.5643154453363034,39.89257286070054,0.26046122740019845,0.9606666088964713
247619492.20997536,21152347.672228184,9833.159635561467,0.5643831430481768,40.64052414319301,0.25885347423510435,0.9604193404061873
242141034.767844,21101740.73545267,9815.927769886739,0.56279639382358,40.385268786899104,0.2593976909593318,0.961034404701261
244381251.03540748,21040411.34260556,9804.38006524415,0.5639770021432389,39.975191259418516,0.26028166827393917,0.9607565676428668
246621467.30297098,21132771.544682384,9827.675362433332,0.564160860918025,40.528655313299595,0.2590914213739049,0.960528237786331
251101899.83809796,21096795.180839833,9824.244959288724,0.5659648976488731,40.25062836832937,0.25968660192275556,0.9600010968749858
253342116.10566145,21154914.475236926,9839.79697818748,0.566379431486343,40.58984846581045,0.2589611540319963,0.9597593317628532
255582332.37322494,21079026.036558576,9824.9597728543,0.5676642410189732,40.08752020113083,0.2600383297386374,0.9594768230284725
260493419.00903314,21125986.522589598,9840.826613647307,0.5690994438167126,40.32450556103334,0.25952791723195795,0.9589230311704193
262948962.32693723,21067511.267225597,9830.174693532319,0.5703615201502319,39.93042207715714,0.2603789061247245,0.9586178948694184
265404505.6448413,21160800.849729087,9853.970625420647,0.5706283775013063,40.485484826034856,0.25918348012594833,0.9583619232604426
270277852.64373004,21114039.149367046,9848.569417048138,0.5726844949044845,40.1353983109175,0.2599348874062561,0.9577797010703136
272714526.14317435,21197446.352660082,9870.125460004407,0.5730197111303302,40.62969002604949,0.2588764803965624,0.9575195096455622
275151199.6426187,21080706.30516107,9846.230599862522,0.5746693645574759,39.87078266396467,0.2605086678849845,0.9571981512111263
269788953.66101384,21118718.880341224,9849.109874579875,0.5724780282313526,40.17033674192446,0.25985950548597997,0.957838110175295
271981177.6691001,21184195.611119777,9866.332028435689,0.5728417800826241,40.55497551616779,0.25903535908258374,0.9576012789387239
274173401.67718637,21098124.94533278,9849.141891322428,0.5742001726476917,39.990533640322795,0.26024837830150077,0.9573182286697294
278557849.6933589,21144808.238675054,9864.470571722617,0.5754844660834607,40.23037622054977,0.25973017040405316,0.9568194599585281
280750073.70144516,21093736.1650368,9855.233637408011,0.5766247313146581,39.886273421487665,0.26047493866106053,0.956544726061292
282942297.7095314,21171875.62351901,9875.368512653024,0.5769099031085704,40.347783981647055,0.25947799658663506,0.956311717991867
287864631.6646652,21138688.350117236,9873.16046709071,0.5789365047705928,40.082295372743964,0.2600496281319704,0.9557218414266261
290325798.6422321,21203192.67961409,9890.514433821696,0.5794218092100565,40.45599085172719,0.2592464497366257,0.9554496107692656
292786965.619799,21113902.55540104,9872.885496347491,0.5809251998665683,39.86998660287672,0.2605104016823514,0.9551309597144165
297562593.205546,21174861.41519802,9891.976602298648,0.5822957381144039,40.19248683550984,0.2598117604926205,0.9545842964017865
299950406.9984196,21096116.318124805,9876.666281297603,0.583717385803497,39.67529352393854,0.26093582877724697,0.954274329659695
302338220.7912931,21218675.47480535,9907.19442171467,0.5837944086593579,40.40880717828145,0.2593473142325687,0.9540287404093195
306672469.2330198,21160896.374024693,9898.81837576815,0.5858124451377589,39.99669049386888,0.26023502391846876,0.9534941654931904
308839593.45388323,21249038.96576708,9921.278978605527,0.5860441099793012,40.52026953192815,0.2591092933688036,0.953261355026672
311006717.67474663,21130156.556950945,9896.604274349047,0.5876636322952768,39.754456417155424,0.26076251352132107,0.9529651142858739
315106732.1032496,21190575.381042026,9914.921990255427,0.5888191575564766,40.07972423583826,0.2600551887898171,0.9524926727764202
317156739.31750107,21125824.52282382,9902.4373528785,0.590041862822314,39.654291597484914,0.26098188674199,0.9522249825508246
319206746.5317526,21221296.422447514,9926.491391222487,0.590184780625846,40.22114460246735,0.2597500401047725,0.9520083642690629
323637436.399327,21185654.6924877,9923.310157857406,0.5921301021130697,39.94620227768843,0.2603446152344513,0.9514636028792239
325852781.33311415,21246467.953009292,9939.664222994763,0.5925794495523421,40.296953528542915,0.25958705232727053,0.9512134890879174
328068126.2669014,21165721.76490747,9923.729968875876,0.5939846659514151,39.76935911190331,0.2607299377751157,0.9509206710966861
332731007.36551005,21217142.96199579,9940.704062360439,0.5954516369732707,40.03086199098386,0.26016095480062973,0.9503718756186661
335062447.91481435,21152537.553430133,9928.587435203606,0.5968079445387765,39.6036038419784,0.26109318087634154,0.950066843047227
337393888.4641187,21254538.65482579,9954.509284102769,0.5970286192115761,40.205755158740295,0.25978317714110244,0.9498152262011681
341902732.78550625,21204653.397405654,9948.227926973294,0.5991460978681448,39.841627597388054,0.2605721968798482,0.9492502536613046
344157154.94619995,21289213.439711217,9970.100606608376,0.5994651923956956,40.33788285677282,0.25949922488529475,0.9489994634492922
346411577.1068937,21172494.600927074,9946.005820385097,0.6011592067246633,39.58856984531611,0.2611262272602504,0.9486874789355734
350547413.9197658,21238401.976447914,9965.791036786253,0.6023583945154044,39.943859167699024,0.26034970574693456,0.9482010072583963
352615332.3262018,21163908.397492643,9951.12021737619,0.6037017116416075,39.46026879895395,0.2614089295358592,0.9479224015604518
354683250.7326378,21274196.31546935,9978.713606285515,0.6037752831984267,40.114018216390924,0.2599810595065474,0.9477023731524007
358853022.0526619,21230974.422713995,9973.622480309026,0.6057547879815731,39.79551062066383,0.26067281260971403,0.947175098194077
360937907.7126739,21298874.268289443,9991.555432457892,0.6061348943786713,40.18893484421199,0.25981941452251217,0.9469371961304089
363022793.3726859,21209161.168559957,9973.441134100698,0.6076013601596377,39.609912114180005,0.2610793195790806,0.9466516207120704
367364551.31236744,21260568.944034312,9990.226622627068,0.6090174287993703,39.87211479278145,0.26050576665129305,0.9461296101621283
369535430.28220826,21199802.90909116,9978.835594362004,0.6103329591425742,39.472150017075066,0.26138269865167896,0.9458395020411913
371706309.252049,21293746.94576668,10002.868841388045,0.6105734262595967,40.02233387113904,0.26017943220242734,0.945598793580797
376154320.5087378,21250919.69002229,9998.244307934501,0.6127073259029221,39.70312312504696,0.2608748475344113,0.9450312242810834
378378326.1370822,21326088.16972829,10018.06263060048,0.6131107290674317,40.13801523073594,0.25992923820197783,0.9447749573725024
380602331.76542664,21222822.08709265,9997.00929550402,0.6147560681309492,39.4755465726087,0.2613752018053819,0.9444648663076879
384828375.3198935,21285258.502214883,10016.280613986512,0.6160864203030075,39.805057646063055,0.2606519706271487,0.9439544489756805
386941397.0971269,21210843.727816775,10001.702615764725,0.617498415486531,39.32345475095295,0.26171174301699957,0.9436643375998512
389054418.8743603,21323346.697990295,10029.995484401534,0.6175999292003626,39.98576243360224,0.260258729064303,0.9434334086118932
393168197.99120814,21275166.777643096,10023.812521387137,0.6196772577730432,39.63794109375189,0.26101776649589425,0.9428999046258946
395225087.5496321,21350904.29475817,10043.621984742662,0.6200215632604276,40.07686798926842,0.26006136661868356,0.9426619462338081
397281977.10805595,21249646.2952603,10022.837842338948,0.6216106077827342,39.43014837821641,0.2614754754253699,0.9423704881653641
401376641.204732,21305539.605806336,10040.539867949574,0.6229676079155074,39.7197040678241,0.2608385418513857,0.9418687427078363
403423973.25307,21241624.290088095,10028.308596308152,0.6243028607785163,39.3038382770778,0.26175527572636637,0.9415873630675514
405471305.30140805,21338379.291783936,10052.975881810233,0.6245002110478438,39.86858042817903,0.26051346440178874,0.9413569354027816
409720836.89741623,21297417.988364805,10048.662968668747,0.6266283516038367,39.5636575023922,0.2611810241925995,0.9408026462192096
411845602.6954203,21367559.151522193,10067.331602664155,0.6270578625000357,39.96562685988634,0.2603024297757689,0.9405511836776965
413970368.4934244,21272693.97070021,10048.096239424727,0.6286582176104207,39.35887111766377,0.26163322060400984,0.9402501820806466
418179132.5506495,21330415.101532806,10066.443727367508,0.6300895714132966,39.65653782966098,0.260976959122551,0.939728453491499
420283514.579262,21260659.319684457,10052.952170680934,0.6315174199873755,39.2053656217215,0.2619742439405766,0.9394348667784506
422387896.6078746,21367649.785844903,10080.109758020137,0.6316810358870905,39.82966194579642,0.2605982880205824,0.939197206076476
426508222.5185857,21319649.853509143,10074.083661125846,0.6338495182894882,39.48352193574746,0.2613576020370186,0.9386511460738628
428568385.47394127,21397914.847665492,10094.598766857349,0.6342086731230021,39.93446925401228,0.2603701097548767,0.9384074379246679
430628548.42929685,21292012.737799175,10072.753324448506,0.6358885609333168,39.26263881280335,0.2618467996076001,0.9381082796646436
434611802.00857913,21351671.60270551,10091.36436238442,0.6372447813273754,39.5732487459719,0.26115992194711385,0.9376101655528294
436603428.7982202,21283250.583423525,10078.053842353545,0.638638461913406,39.132649476502,0.2621364100617945,0.9373287578202315
438595055.58786136,21386143.918055926,10104.20185819623,0.6387952012748704,39.731176754070184,0.2608134330486775,0.9371013751960955
442657989.870269,21343419.979897838,10099.373895055833,0.6409452822969466,39.41822685125914,0.26150183271386235,0.9365584969664013
444689457.0114728,21413960.12004933,10118.137631178106,0.6413634932943968,39.820705861893885,0.26061782362923996,0.9363131402950419
