t,T,T_eff,L,rho,R,X
1225.5787265507527,153092.28668014726,2044.0220234136289,15641.525820713268,4.263907887187941e-08,997.2902592277349,0.98
1410.8140814729736,170528.7860663716,2158.9774650807562,15690.62711279099,5.8930654776357037e-08,895.3175406019391,0.98
1503.431758934084,174763.0774130695,2185.9947064812195,15701.468649117875,6.343037576732655e-08,873.6250677600316,0.98
1596.0494363951943,184574.97763207438,2247.3702673146595,15725.193164810844,7.472516193245752e-08,827.1835585588177,0.98
1817.898139138063,205566.50193282854,2373.4251245476585,15770.313948589339,1.0322996182946465e-07,742.7151104077313,0.98
1928.8224905094974,210664.03378307295,2403.051771691761,15780.2744525499,1.1110151962796524e-07,724.7432549897602,0.98
2039.7468418809317,222473.01204822387,2470.3383198028046,15802.062623876396,1.3085219324916845e-07,686.2734218771537,0.98
2305.5258994551414,247740.71436564287,2608.56010751791,15843.497446877622,1.8069309884602066e-07,616.2784665011712,0.98
2438.415428242246,253876.59463060618,2641.047156380058,15852.642439535328,1.9445427753803956e-07,601.383739901493,0.98
2571.3049570293506,268087.412880436,2714.813164262553,15872.639611504377,2.2897022357363406e-07,569.5053992905616,0.98
2889.8015593219325,298498.3767042497,2866.372316629678,15910.665532183262,3.16064812365216e-07,511.48409373613185,0.98
3049.0498604682234,305883.14682291326,2901.9949575442106,15919.05657962394,3.401081151315347e-07,499.13556641131913,0.98
3208.2981616145144,322982.4388890531,2982.8637060762403,15937.399085131336,4.0039380627515255e-07,472.71029960806936,0.98
3590.0658528920253,359579.17241619306,3149.0434740443025,15972.275867708679,5.5250319930118e-07,424.5992762075194,0.98
3780.9496985307806,368465.96865190624,3188.103418129833,15979.97063796606,5.944885620125575e-07,414.3585909011558,0.98
3971.8335441695363,389038.78408016765,3276.7582663923854,15996.785975945064,6.997298223974187e-07,392.4467352977392,0.98
4429.548135744359,433074.6715475969,3458.965566134292,16028.756450394258,9.652520884478565e-07,352.54178457146156,0.98
4658.40543153177,443767.83256043575,3501.7935950738574,16035.808804696228,1.0385323353425632e-06,344.0467879035425,0.98
4887.262727319181,468517.5213936459,3598.983756378361,16051.215886109901,1.222166789484564e-06,325.8722324328743,0.98
5436.150010078634,521499.43386219704,3798.7610594456337,16080.50643242222,1.685447948262149e-06,292.76494022137905,0.98
5710.593651458362,534364.846446857,3845.719819898743,16086.96654194864,1.8132916777585841e-06,285.71626165236523,0.98
5985.037292838088,564136.9592739698,3952.26669229388,16101.075985003958,2.1335762481382087e-06,270.63759527528254,0.98
6643.3870435352765,627876.4698096282,4171.305056732414,16127.89710682831,2.9415630295694958e-06,243.16335623249876,0.98
6972.56191888387,643354.0035373318,4222.792122622555,16133.811587470049,3.164505159964467e-06,237.31339143158291,0.98
7301.736794232464,679165.0170839826,4339.596226634002,16146.72604626699,3.7229078377459776e-06,224.80023117268067,0.98
8091.520496687067,755839.9566194295,4579.749577504613,16171.273004290575,5.131533131371385e-06,201.99555039936652,0.98
8486.41234791437,774458.4088111666,4636.200805558142,16176.685063038465,5.520166738293428e-06,197.1394088498322,0.98
8881.30419914167,817530.250684862,4764.249386779663,16188.499576330441,6.493369043693541e-06,186.7529567575915,0.98
9828.917420321268,909758.690804301,5027.550164493364,16210.953056336395,8.94826252017002e-06,167.82034503313054,0.98
10302.724030911068,932153.7481631397,5089.443370710986,16215.902643913021,9.625495363302324e-06,163.78840443113413,0.98
10776.530641500865,983955.2905581525,5229.81873013255,16226.704992758747,1.1321067216161872e-05,155.1654620259059,0.98
11913.68523254096,1094884.4597781883,5518.495035789398,16247.231787188924,1.5597964801944056e-05,139.44454725362507,0.98
12482.262528061006,1121820.2849620804,5586.35402301551,16251.755752367877,1.677773618797106e-05,136.09632395528908,0.98
13050.839823581053,1184117.212751373,5740.242643661018,16261.626817217608,1.9730976607420454e-05,128.93613709243806,0.98
14415.63620112472,1317530.3576464364,6056.737022203299,16280.380502312222,2.717994297462502e-05,115.87987058102244,0.98
15098.034389896555,1349925.531472979,6131.135991624849,16284.512744058333,2.923456291767969e-05,113.09896923467828,0.98
15780.432578668388,1424840.273045986,6299.838536191,16293.526853259551,3.437691689528579e-05,107.15239284454094,0.98
17418.64845566081,1585285.0816480787,6646.828550664947,16310.648446478524,4.734706713583281e-05,96.30743608622872,0.98
18237.75639415702,1624243.778561301,6728.396932919299,16314.42006059518,5.092431874411862e-05,93.99738519600676,0.98
19056.86433265323,1714327.527439899,6913.339193662256,16322.645323444192,5.9876228922174444e-05,89.05795160949523,0.98
21023.503618308754,1907270.4599077096,7293.75995722798,16338.263907933435,8.245424141898526e-05,80.04849695589785,0.98
22006.823261136517,1954119.910672658,7383.187701822075,16341.703325328257,8.868099102381229e-05,78.12931248138457,0.98
22990.14290396428,2062439.1736372095,7585.932590923247,16349.201943654409,0.00010426105161591563,74.02586341098569,0.98
25351.297330838464,2294450.918368352,8003.00143743448,16363.435248036594,0.0001435551274596219,66.54027818590144,0.98
26531.874544275557,2350786.4255060772,8101.044802360617,16366.568362021553,0.00015439129996264536,64.94562600054022,0.98
27712.45175771265,2481027.0221744585,8323.305478394102,16373.39691488648,0.0001815013600036831,61.53623022344282,0.98
30547.53842157714,2760005.3431497216,8780.548967325096,16386.351837658247,0.0002498731922114531,55.31602448692205,0.98
31965.08175350939,2827744.3683170285,8888.036854075444,16389.202117889457,0.0002687270760832505,53.99087588058488,0.98
33382.625085441636,2984336.3939386974,9131.691087951534,16395.41181432552,0.00031589069819771155,51.157805057042914,0.98
36787.0758645466,3319773.891524419,9632.97455506462,16407.18488265083,0.00043483494058320506,45.98851335204242,0.98
38489.30125409908,3401221.0381350107,9750.815437655534,16409.77347339157,0.00046763262389870754,44.887206798986355,0.98
40191.52664365157,3589489.004975809,10017.9213294509,16415.41036820179,0.0005496688779987683,42.532782887463284,0.98
44280.02083593616,3992794.818626016,10567.481210690088,16426.088120913017,0.0007565554191848512,38.23642378915247,0.98
46324.26793207845,4090719.897311866,10696.670710744556,16428.43392127158,0.0008135993156505914,37.321061735713364,0.98
48368.51502822075,4317063.113240779,10989.483877030252,16433.539088767386,0.0009562692417941066,35.36422292526074,0.98
53278.86503592997,4801949.399223253,11591.96304941317,16443.198372922823,0.0013160595695384308,31.793060227404965,0.98
55734.04003978458,4919681.199874158,11733.592212723479,16445.318096574138,0.0014152579074971534,31.03218234648935,0.98
58189.2150436392,5191790.452721956,12054.584572189176,16449.92775673459,0.0016633381936288743,29.40564175171729,0.98
64087.0371811066,5774736.630886034,12715.070971541085,16458.63592611848,0.002288943311804624,26.437020201355402,0.98
67035.9482498403,5916275.5467200875,12870.335304712085,16460.5441377607,0.0024614212791619823,25.804504946155973,0.9799999999999999
69984.859318574,6243393.371750525,13222.215597803543,16464.689728648234,0.0028927316200502767,24.4523986557183,0.9799999999999999
77069.18858860653,6944203.720741279,13946.284388444856,16472.50473111145,0.003980381540248149,21.984467331037315,0.9799999999999998
80611.35322362279,7114356.993322156,14116.49371701789,16474.213856529524,0.004280229432835508,21.458622128399153,0.9799999999999994
84153.51785863905,7507590.2466068715,14502.229902592304,16477.922045872565,0.005030001461563803,20.33456149475075,0.9799999999999993
92663.55776336344,8350063.517263733,15295.989487734269,16484.892384357907,0.006920689220999201,18.28273086249932,0.9799999999999985
96918.57771572562,8554607.615538383,15482.578699358399,16486.412690454465,0.0074418958909722435,17.84553826449242,0.9799999999999962
101173.59766808781,9027302.802661318,15905.422377517596,16489.705318083503,0.008745103633445874,16.910996322256402,0.9799999999999953
111396.83491222936,10040036.208989458,16775.564550007406,16495.869867500805,0.012031314985195642,15.205002045779537,0.9799999999999898
116508.45353430012,10285911.742315857,16980.105287395785,16497.209407997503,0.012937179539980954,14.841494887651699,0.9799999999999646
121620.0721563709,10854105.611682719,17443.618301989063,16500.103349262758,0.015202062585971267,14.064469098233433,0.9799999999999537
133902.0328243199,12071459.958087279,18397.472841834297,16505.49100800274,0.020913148129750026,12.645937877390914,0.9799999999998776
140043.0131582944,12367005.57773782,18621.686209498013,16506.655529696687,0.022487359124491263,12.343681199917476,0.9799999999993237
146183.9934922689,13049965.941247221,19129.769585348688,16509.16246806153,0.026423110152158254,11.697584833755506,0.9799999999990809
160939.97367761977,14513223.889445396,20175.363616689297,16513.79161880559,0.03634721057023399,10.51801581707398,0.9799999999972118
168317.9637702952,14868456.867374169,20421.13395079092,16514.784422354427,0.0390825438657377,10.266677197112145,0.9799999999822134
175695.95386297064,15689331.527923374,20978.05931840499,16516.9105170539,0.045921037740305704,9.72941998164352,0.9799999999757599
193425.12826628462,17448087.44687505,22124.18186640837,16520.788267306245,0.06316408861631743,8.748510227004635,0.9799999999261748
202289.7154679416,17875039.665176414,22393.57134409715,16521.610018000465,0.06791640311317343,8.539503537441382,0.9799999995527581
211154.3026695986,18861634.799912095,23004.01500664809,16523.355451283096,0.07979718081113066,8.092729031140703,0.9799999993957496
232456.75393462682,20975466.638450865,24260.28977287906,16526.47663364745,0.10975354475832899,7.276982491214465,0.9799999982179157
243107.97956714095,21488577.462535195,24555.548637705142,16527.125178019513,0.11800894824846972,7.103175341178,0.9799999901144468
253759.20519965506,22674291.297561333,25224.628711162695,16528.48359319628,0.13864756326785285,6.731627896010346,0.9799999867767551
279357.57077217044,25214856.466569412,26601.640255993774,16530.829758485324,0.19068721649048168,6.05318093381287,0.9799999624087021
292156.7535584281,25831265.984814502,26925.127104968044,16531.301186515517,0.2050213450032086,5.908689326916692,0.9799998093525861
304955.9363446858,27256218.10058738,27658.450156655217,16532.259549667346,0.24086948558740065,5.59968486592954,0.9799997474227575
335740.31503963296,30311207.44286303,29168.560745414758,16533.802085260202,0.3313171855594171,5.035116545304866,0.9799993069903014
351132.5043871065,31048313.603352513,29521.359464323843,16534.11373126973,0.3560900182485636,4.915536386724077,0.979996770379163
366524.69373458007,32760902.445137557,30325.18439145798,16534.661129486565,0.41835100505644207,4.658476507204052,0.9799957630375034
403879.6928865066,36459091.83040644,31992.136217107323,16535.42673714753,0.5766992593673244,4.185760583603611,0.9799887057164948
422557.1924624699,37291843.24466211,32355.791659997394,16535.96788784718,0.6171359053256998,4.092266517909394,0.9799508798159935
441234.69203843316,39354994.27396812,33239.301817018655,16536.22389957166,0.7253872284960319,3.8776405375221747,0.9799367781487138
492008.67651831935,44251170.33542312,35247.75908900846,16537.281838044688,1.0313496848170773,3.448436250650305,0.9798253238629822
517395.6687582624,44341769.445816025,35286.67260581694,16545.20131155435,1.037454903433032,3.4416584809490534,0.9791809873751105
542782.6609982055,47143241.022974275,36385.079784682035,16545.84825153866,1.2468651805135993,3.237061989430145,0.9790918091855694
486671.1008055419,43679907.00279976,35019.36469264978,16537.206643403737,0.9919034741662269,3.4935560182024217,0.97983704040827
509389.30518909625,44053882.06311919,35171.09418752843,16542.9933161253,1.0174362322283836,3.4640842725739867,0.979363294416552
532107.5095726507,46427142.37920071,36106.83921370184,16543.92215342431,1.1909462972047224,3.2869527091657864,0.9792589206757115
577543.9183397593,49344117.524911225,37228.009935803704,16553.487299865694,1.4295447011387235,3.092845804405419,0.9784336038853957
600262.1227233137,48167854.433813885,36789.809978840494,16576.100340062578,1.3287851952227985,3.1691241648752912,0.9766201115962758
622980.3271068681,50341795.22679689,37611.36278247395,16576.34200069359,1.5170309216740454,3.0322106645632454,0.9765597806579793
566268.2780185768,48586619.226361685,36940.13320643669,16551.13564136799,1.3647783024859546,3.1410159767699284,0.9786384170634427
583348.6622415399,48300701.76147237,36835.92926822934,16563.744522328547,1.340309390320202,3.1600151285134217,0.9776199994434218
600429.0464645029,49520742.62294507,37299.625202187206,16566.769416626525,1.4443855307014781,3.0822164845457714,0.9773523329341492
634589.8149104291,50394205.75239631,37633.70558875293,16583.595780385025,1.5214472738907303,3.0292739238735398,0.9759706994095747
651670.1991333922,50013292.77212,37496.718255858854,16598.33524511874,1.4865373397320027,3.052803899142404,0.9747842797928407
668750.5833563552,50651781.08389789,37738.06378015927,16605.255255408087,1.5439115422546346,3.0145098728736612,0.9742110661830877
713934.1922093907,50873578.13558286,37831.98266216686,16634.982819051973,1.5629106119543519,3.002245034737154,0.9718021359369332
736525.9966359085,50683583.4432015,37767.84856935452,16652.36088496979,1.5446597088673673,3.0140230947053976,0.9704024925620447
759117.8010624262,50950695.211141974,37872.503833087685,16666.040828169385,1.568586634865976,2.9986193913208425,0.9692929524935547
813577.5885989871,50899111.44621983,37868.033550060405,16704.708569000984,1.5620366785848283,3.002804832295122,0.9661782723208616
840807.4823672675,50990248.13296922,37908.99566315003,16723.262422752545,1.5695864030034434,2.9979825864348597,0.9646837416876898
868037.3761355479,50880061.01515873,37875.630216264515,16743.375094919524,1.5585034218221472,3.005072322319947,0.9630698326881711
941627.4765412542,50968811.13583462,37928.18962026856,16794.83178964244,1.5643079653433163,3.001350827386133,0.9589413146265248
978422.5267441074,50846720.151590616,37893.07076097922,16822.20942353676,1.5518413338741617,3.009366463083617,0.9567531834684831
1015217.5769469605,51072322.23866077,37986.34014442332,16846.651239794654,1.5714747306260923,2.9967812854581966,0.9547954823387331
1083465.579993441,50924562.68606676,37950.26738224108,16896.82521913091,1.555587469268018,3.0069488221374012,0.9507980639753504
1117589.5815166812,51225037.67790348,38070.553203365576,16919.133757471278,1.5822714902534887,2.9899494614659368,0.9490165438203977
1151713.5830399215,50771702.6805236,37912.29831778981,16947.491033080405,1.5393437827352183,3.0174886224485395,0.9467729327819983
1066102.4828094179,50962060.298594974,37959.421267716825,16884.04699316849,1.5596089897616505,3.004362080846774,0.9518150543696531
1091544.9357406464,51115465.27593493,38023.019369468326,16901.1942501232,1.5729560129920972,2.9958402815096563,0.9504461867813885
1116987.388671875,50921082.397987105,37958.12652451803,16921.1167745052,1.5541686478784682,3.007863571792306,0.9488653337540753
1167872.2945343321,51010284.44155162,38004.97073611338,16957.19976523289,1.5607174036206721,3.003650684663181,0.9459972914527571
1193314.747465561,50928543.67772731,37981.7200867104,16976.418498705112,1.5523574380837215,3.009032923308219,0.9444747955714952
1218757.2003967895,51056279.558259636,38035.91063176926,16993.86984582782,1.563282770712211,3.002006775334384,0.9430894517555557
1289635.4506187397,51012218.16143293,38039.04440793213,17045.957790631197,1.5568921901537884,3.006108617231622,0.9389715647003017
1325074.5757297147,51138497.83959284,38095.54937199283,17071.079412101237,1.5673537755817912,2.999405409753759,0.9369866688876142
1360513.7008406897,50958078.0367572,38038.55434864519,17098.599850516006,1.5495880529227404,3.010824412720613,0.9348222017258736
1429942.9223474981,51123551.43479663,38118.97449874844,17148.516832422774,1.5625015891917093,3.0025069820807677,0.9308942305667738
1464657.5331009023,50868126.218000665,38034.02826839783,17176.545527807026,1.537953750335137,3.018397436930814,0.9287007982173806
1499372.1438543065,51298947.9591684,38203.15681247525,17198.8207306204,1.5763787261818587,2.993670470388359,0.9269465597932128
1413129.1331667767,51083395.00763305,38099.4704511037,17136.41572591643,1.559361169080289,3.004521227988594,0.9318454738263655
1439436.8493298204,50952465.95785032,38058.301070068104,17157.076836554097,1.5464806955158672,3.0128396223475336,0.9302259737240031
1465744.5654928638,51150671.976605654,38138.973958110924,17174.9682203537,1.5638071011732801,3.0016712225352506,0.9288184519743733
1518359.9978189508,51084040.686132774,38128.9323464779,17214.70560821479,1.5559352900101056,3.006724743171171,0.9257080499163911
1544667.7139819944,51193867.06892995,38176.94665145082,17233.557687681914,1.5651565972736399,3.0008082826067,0.9242317872487869
1570975.4301450378,51057674.710476495,38133.85269047467,17254.377330272255,1.5517731520931348,3.009410537601401,0.9226087345256647
1637718.9576540822,51154623.068113044,38188.41501751366,17303.74463018797,1.5584494478610247,3.0051070135926317,0.9187586458708034
1671090.7214086042,51026457.347573265,38150.31801729073,17330.16331153501,1.5456033677789933,3.0134095718902265,0.9167064174913738
1704462.4851631264,51250672.13794398,38242.76712862716,17353.552245250063,1.5650432196331616,3.000880744151309,0.9148848135660413
1768749.952626707,51116349.03075987,38211.09899846149,17403.542610280234,1.550578450779296,3.0101832435822984,0.9110123374791809
1800893.6863584972,51381865.192552656,38318.58973572942,17426.023618174866,1.5738839916676213,2.9952513726960284,0.9092672994047399
1833037.4200902875,50991153.58230049,38182.82701988389,17453.886390301253,1.53703347448792,3.0189997235451496,0.9071229421948303
1755640.5727012367,51143673.07847641,38217.5400580524,17393.337598619066,1.5535135659311083,3.008286295326149,0.9118020055479023
1781229.6164702917,51301318.4298551,38283.20153120508,17411.63244902605,1.5671238657987134,2.9995520816159242,0.9103822197739473
1806818.6602393468,51099213.703811035,38215.524613108,17432.864563481682,1.5477431265564479,3.0120202493340664,0.9087445322269788
1857996.7477774569,51200151.4323507,38267.448367258105,17471.25976231973,1.555262717259052,3.0071580996868597,0.9057778347134261
1883585.7915465122,51100276.850084595,38237.68542881783,17491.875284175472,1.5452831931566944,3.01361767843631,0.9041907834916065
1909174.8353155672,51255031.49417094,38302.36397080087,17510.299152562875,1.5585695519164549,3.0050298199868424,0.9027687333733206
1974345.5822328313,51195024.78343505,38298.66478013242,17561.22020772082,1.5508965490975597,3.0099774272109374,0.8988562254585356
2006930.9556914633,51339124.632461034,38361.48289398968,17585.48990340864,1.5629809210463943,3.0022000164252716,0.8969915513910581
2039516.3291500953,51135744.718318574,38295.32094560489,17612.57199407981,1.5433100088675737,3.0149014755074117,0.8949215272268041
2102829.9823915036,51301073.23171663,38374.86958228489,17660.717576033727,1.5562595160853332,3.006515924898864,0.8912376742880306
2134486.8090122077,51064201.24463352,38296.00615261778,17687.741871098755,1.5336468999525965,3.021220258850888,0.8891811779842824
2166143.6356329117,51449384.21954982,38448.18601598089,17709.42806910489,1.5676943286159273,2.999188205296772,0.8875206972194126
2091123.19884317,51270434.747805834,38360.137547314975,17651.805999680822,1.553854246404549,3.0080664250024287,0.8919188238785253
2116926.6336897076,51126008.860975206,38313.93508748985,17673.37548073318,1.5398356183653839,3.017167318355978,0.8902754401260181
2142730.068536245,51343841.10890377,38402.2687617197,17691.828591614867,1.5588175082010503,3.0048704779350195,0.8888636743863013
2194336.9382293196,51266574.69679968,38388.4757925609,17733.20794688927,1.5500200507338182,3.0105446764664157,0.8857151825794128
2220140.373075857,51392035.48581991,38442.56152364049,17752.683223864828,1.560597712963347,3.0037274714249316,0.8842322645307945
2245943.807922394,51233490.927924246,38391.14396242534,17774.4944360096,1.5452668829325307,3.013628281266472,0.8825797838482136
2307942.451988388,51339648.47986869,38448.58937131639,17822.97551308319,1.5528346446891088,3.008724653201392,0.8789037428824575
2338941.774021385,51202435.88552161,38406.641807062355,17849.085956583243,1.5393135842807972,3.017508354814463,0.8769320796744627
2369941.0960543817,51433806.761570275,38501.68734952739,17871.96594307252,1.5593124592656475,3.0045525127486106,0.8751990268851164
2430491.282480074,51304280.49074936,38471.24916639023,17921.821416175357,1.5454593051330534,3.0135032023655186,0.8714437176666738
2460766.37569292,51551052.26344807,38571.88528408711,17944.339694280876,1.5669207755617784,2.9996816677093507,0.8697441873635885
2491041.468905766,51195592.2390716,38448.581445026466,17971.91140210709,1.5335699389002102,3.02127079722658,0.867680303301661
2420535.937724955,51325524.09561054,38476.240564456115,17913.615362709024,1.547725664610418,3.012031576823263,0.8720611459544885
2445833.3585602418,51489148.429801345,38544.502901284635,17932.754133949715,1.561770683267823,3.0029752983544418,0.8706169265586153
2471130.779395528,51277566.95937196,38473.25701557883,17955.030426042216,1.5416563197735542,3.015979088810467,0.8689465265436235
2521725.6210661014,51387244.40057189,38528.939251881115,17995.18526203126,1.54989006755191,3.0106288349594448,0.8659298519354297
2547023.041901388,51274083.39332846,38494.307267669246,18016.872519800138,1.5387675039805557,3.0178652653457103,0.8643069751049745
2572320.4627366746,51448570.92236398,38566.707932420824,18036.030584022723,1.5537352972863692,3.008143185764882,0.8628689697159941
2633463.4754449204,51377902.336050086,38558.49853161707,18086.75089808454,1.5452292200652293,3.013652765435431,0.8590804662558428
2664034.981799043,51532735.85100799,38625.236130655794,18110.73602974868,1.5582451967132138,3.005238308663465,0.857288357066038
2694606.4881531657,51316319.30777418,38553.7461342783,18137.813540452982,1.5375709448952473,3.018647910594065,0.8552764287283514
2753998.887120587,51480260.68591093,38632.50341368554,18185.613216983405,1.5503803237118454,3.0103114644594844,0.8517199358688575
2783695.086604297,51255295.98261206,38557.563532851826,18212.408825306677,1.529042209492997,3.0242500078623737,0.8497370110411069
2813391.286088008,51614599.992984936,38700.31939544352,18234.070713113833,1.5605400062355057,3.003764495605981,0.8481242716892479
2745193.689743993,51455898.67470381,38620.80801109432,18178.519140519013,1.5484723133222376,3.0115473810904083,0.8522472023565013
2770487.2905394062,51303455.284189805,38571.58049157998,18200.96556839749,1.5338257662963624,3.021102814909818,0.8505845349427117
2795780.89133482,51533383.372123584,38664.81130195688,18220.046036202915,1.5537610426649153,3.0081265709807834,0.8491649265812342
2846368.0929256473,51448535.57455203,38648.3725490675,18263.065090682365,1.544329003341693,3.0142382222136987,0.8459825779637515
2871661.6937210606,51585870.21116833,38707.16276773524,18283.19923114544,1.555904037721975,3.006744874318205,0.8444917433631651
2896955.2945164745,51410110.9567392,38649.2795817264,18305.97694821039,1.5391187012978766,3.017635708260379,0.8428142899206645
2955445.841916898,51523760.82353568,38709.28122851935,18354.336886939574,1.5473752933686036,3.012258897156384,0.8392488474561951
2984691.1156171095,51379194.20445478,38664.241553444364,18380.5142405854,1.5333226422237969,3.0214332135901336,0.8373271030060349
3013936.389317321,51617356.935887925,38761.911531835765,18403.266670162902,1.5538239108960628,3.0080860005004615,0.8356509827453437
3071465.148721827,51490215.36036644,38731.973641659104,18453.4240240819,1.5403357218291276,3.0168407533668686,0.8319772340490375
3100229.52842408,51725851.57054102,38828.62821304676,18476.132699550122,1.5606615795026824,3.0036864972854755,0.8303106576294859
3128993.908126333,51391299.12232345,38712.59053072944,18503.738756044637,1.5294568701180036,3.0239766753764026,0.8283009239465973
3063617.6455731527,51507515.64975865,38736.04667402859,18446.574378561738,1.5421664276583378,3.015646516755543,0.8324783704329979
3088458.2737010685,51675950.589800745,38806.44166533044,18466.457610906335,1.5565411480731024,3.0063345864806688,0.8310193634351422
3113298.9018289843,51456838.41283836,38732.28345374476,18489.660190772214,1.5358835098243093,3.0197530091668687,0.8293278026097444
3162980.158084816,51572910.788483486,38790.77592171059,18531.378073615102,1.5446222585863478,3.014047453433242,0.8262803524834741
3187820.7862127316,51449981.33815593,38752.50958521113,18554.00382618414,1.532694484349925,3.021845924202948,0.8246343735737016
3212661.4143406474,51639005.84007235,38830.69204681537,18573.825114632436,1.5488587698110452,3.0112968893823684,0.8231875038775005
3270707.758494514,51560756.576958105,38819.31671417553,18624.902035844858,1.53978253119082,3.0172019923102855,0.8194782828245813
3299730.930571447,51722929.50306102,38888.844882289355,18648.92350782302,1.5533977525158356,3.008361054297028,0.81773283140006
3328754.10264838,51497734.98496618,38813.69583783671,18676.25877838921,1.5321039350016599,3.022234131091667,0.8157582193946207
3385185.8247025446,51660632.65765682,38892.0207513683,18724.333828738054,1.5447796968662524,3.013945056401234,0.8122798890253683
3413401.6857296266,51443216.43548053,38819.519171142754,18751.25478346421,1.5242930575576377,3.02738757868729,0.8103426030737112
3441617.546756709,51786794.402997226,38956.70285759266,18773.128245023894,1.5541797617677675,3.0078564020634517,0.8087590925904321
3378221.159006999,51640480.07327298,38882.33776043659,18718.394144437898,1.5432077395670323,3.0149680738113505,0.8127091760880111
3402954.6871863077,51482580.8612788,38831.00706312895,18741.671220733413,1.5281729716454002,3.0248233055948255,0.8110327858823193
3427688.215365617,51720865.934147686,38927.75003798474,18761.378393589966,1.5487159336166019,3.0113894626245283,0.8096068969356163
3477155.2717242353,51630511.55587282,38909.38889400724,18805.96683852539,1.538849059578361,3.017811951008303,0.8063998674791398
3501888.7999035446,51776680.483982004,38971.75966902302,18826.752965193016,1.5511365131988262,3.0098222025801316,0.8049031614413883
3526622.328082854,51588019.91763167,38908.96485032286,18850.438707006306,1.5333063384073304,3.0214439226304055,0.8032074375040579
3582334.9775627824,51707356.11431156,38971.03816431263,18899.155333347753,1.5420601811195136,3.015715773595723,0.7997149392391911
3610191.3023027466,51557319.13064488,38923.68152626835,18925.624168533537,1.5276406592038312,3.025174602017065,0.7978257367369807
3638047.627042711,51800795.70307889,39023.52678228058,18948.493726233268,1.5484961287064758,3.01153194212689,0.7961872560278125
3693088.5704215188,51675054.6087717,38993.84973870192,18999.30442355469,1.535264450558324,3.0201588360744593,0.7925684247523086
3720609.0421109223,51903683.64081315,39088.10437105423,19022.344992333252,1.5548361803404527,3.0074330582736994,0.7909241670066494
3748129.5138003263,51582170.15056143,38976.49621817594,19050.223172652793,1.5250347364352599,3.026896723525307,0.7889504814141012
3686660.566612936,51689702.65600079,38997.30636356145,18993.36373023153,1.53680192957964,3.0191513368612,0.792991053068496
3710967.0363980485,51861727.39891608,39069.36531879844,19013.95131700333,1.551395879910729,3.0096544630611883,0.7915220363173917
3735273.5061831614,51636995.57881166,38992.96687586516,19038.019521257596,1.5303758237491079,3.0233712792577285,0.7898160272255719
3783886.4457533867,51757770.18626736,39053.602701607255,19081.215992145604,1.5394678177707506,3.017407580511752,0.7867477779918954
3808192.915538499,51627599.084197104,39012.60045144393,19104.713187802587,1.526974130208897,3.025614704053892,0.7850858950076612
3832499.385323612,51827436.28208404,39095.18047424353,19125.17531015597,1.5439892054110482,3.0144593284189822,0.7836333563618707
3888011.3029896524,51743629.88981852,39081.51091469861,19176.96075573423,1.534516160906781,3.0206496718642812,0.7799769688587795
