t,T,T_eff,L,rho,R,X
732446853196432.0,399002.56370097224,22.494844034121694,5.100563610259597e-12,4.288076004426275,0.14869496813955668,0.9799999999999905
785427695581812.4,399044.8338574763,22.035274812759532,4.5423314981410406e-12,4.508005080977146,0.14623644854550485,0.9799999999999893
937179235068508.5,398465.024512741,21.097005454883835,3.5755786607800573e-12,4.97161161896964,0.14154179498788017,0.9799999999999852
1013055004811856.5,398347.01830599416,20.992530986495407,3.4806356894280283e-12,5.024499094997298,0.14104342305996587,0.9799999999999826
1088930774555204.5,397691.50380947144,20.524984706616163,3.083367771989329e-12,5.264424097710811,0.138867347728482,0.9799999999999804
1308944084029036.0,395736.29382581403,19.576405246474746,2.400861688525068e-12,5.768179625359441,0.1347010057066995,0.9799999999999738
1418950738765951.8,395488.00873458525,19.478612607316123,2.338865425891603e-12,5.821462171207966,0.13428878271351047,0.9799999999999702
1528957393502867.5,394178.2471436723,19.00978842830493,2.060986160539122e-12,6.080550437939029,0.13235371378103902,0.9799999999999669
1851860309088431.0,390940.24297268956,18.06401775648229,1.5874842540869668e-12,6.622375125819226,0.12864092998274435,0.979999999999957
2013311766881212.8,390592.3744393603,17.974399860658796,1.5480092131703105e-12,6.675101743367258,0.1283013227240045,0.9799999999999527
2174763224673994.5,388676.7522213427,17.5101182853317,1.3568546092048778e-12,6.9522649739157965,0.12657317035481533,0.9799999999999478
2654482756290921.0,384258.49290223897,16.57849837762531,1.0338624403995651e-12,7.529546473797406,0.12325205174581365,0.9799999999999343
2894342522099384.5,383841.09121548705,16.498095823636117,1.009380974689446e-12,7.580748117431039,0.1229739363168642,0.9799999999999294
3134202287907848.0,381371.3696016508,16.04330848688697,8.799983526995877e-13,7.874674763644346,0.12142447145764611,0.9799999999999228
3855626564771893.5,375882.2701600143,15.135421688316095,6.632753571060161e-13,8.484342017836525,0.1184434478905193,0.9799999999999056
4216338703203916.0,375424.10661154025,15.06486862991785,6.485142539726197e-13,8.5330563261111,0.11821762393927099,0.9799999999999007
4577050841635939.0,372454.1301300033,14.623689918039823,5.623162933759337e-13,8.84224664768033,0.11682332296568758,0.9799999999998924
5675267719645245.0,366007.77688906976,13.747421699657501,4.192258667690745e-13,9.48084900817386,0.11413916391900415,0.9799999999998721
6224376158649898.0,365535.8418127852,13.686996586046302,4.1059699881372154e-13,9.526143207049724,0.11395797630658319,0.9799999999998676
6773484597654551.0,362120.42030162254,13.262751139807586,3.540537462835611e-13,9.848945659894728,0.112699117832723,0.9799999999998579
8465858889809184.0,354832.21042772516,12.424386408519084,2.610661375794171e-13,10.51273438282833,0.11027537241866171,0.9799999999998356
9312046035886500.0,354371.3312735618,12.374064634259147,2.561966942719125e-13,10.553725810024645,0.11013241469009423,0.9799999999998319
1.0158233181963816e+16,350565.2843123453,11.969345823358351,2.1966836773413992e-13,10.888373597783584,0.10899236902933958,0.9799999999998213
1.2798474587589008e+16,342550.3951738465,11.173688727862809,1.601796203482649e-13,11.573383149900701,0.10679813119655424,0.9799999999997984
1.4118595290401604e+16,342122.96193872433,11.133194901531995,1.5754483499002173e-13,11.609257017422966,0.10668801174239695,0.979999999999796
1.54387159932142e+16,337980.31363762316,10.749930253829834,1.3430039411097093e-13,11.953903811143482,0.10565267840968666,0.979999999999785
1.960903175807121e+16,329351.98311290296,10.00043911912785,9.682907971376733e-14,12.656030819514665,0.10366160348418148,0.9799999999997628
2.1694189640499708e+16,328977.7682774045,9.969297234993213,9.547763615188055e-14,12.686054983280004,0.1035797600338115,0.979999999999762
2.3779347522928212e+16,324551.07992907293,9.608817574738127,8.090630796443724e-14,13.038808991140186,0.10263711968720568,0.9799999999997514
3.0449302254016024e+16,315419.1760061818,8.907748105922458,5.766548464095923e-14,13.753887065558445,0.10082663633799303,0.9799999999997314
3.3784279619559932e+16,315115.23639578995,8.885328388994125,5.70220897275594e-14,13.777423704334124,0.10076918793967206,0.9799999999997316
3.711925698510384e+16,310455.0644383398,8.548438098601753,4.8023022946835033e-14,14.136379445275777,0.09990894331784571,0.9799999999997222
4.792283579902202e+16,300924.9208563025,7.896989325293637,3.382906763497952e-14,14.860248489032314,0.09825961838520195,0.9799999999997053
5.33246252059811e+16,300705.5694109007,7.882550923805143,3.3557483769071215e-14,14.876762708192402,0.0982232466354304,0.9799999999997064
5.872641461294019e+16,295860.0363504206,7.569597307072594,2.8082025477014673e-14,15.240030005630608,0.09743653311942548,0.9799999999996984
7.645104793721848e+16,286031.53032183094,6.96805590184876,1.9546237301067412e-14,15.968598993491828,0.09593155672339786,0.9799999999996851
8.531336459935763e+16,285908.36651023175,6.9607849309006316,1.9457417741104842e-14,15.977664462120146,0.0959134099525367,0.9799999999996867
9.417568126149677e+16,280922.83283009916,6.671725133790635,1.6175297684839186e-14,16.34339432280773,0.09519256091957784,0.9799999999996803
1.2363603740149013e+17,270889.6808274538,6.119604742888369,1.1121241622337038e-14,17.07269685700933,0.0938173267636875,0.9799999999996706
1.3836621547148682e+17,270871.6693093494,6.118647447354785,1.111371948521758e-14,17.073998660236004,0.09381494234268906,0.9799999999996721
1.530963935414835e+17,265788.4948975401,5.853111796117629,9.175662378133726e-15,17.440405836583217,0.09315329789076109,0.9799999999996675
2.027154771033601e+17,255637.74291325742,5.3492848813493366,6.229610769289788e-15,18.16664808747928,0.09189505933774025,0.9799999999996607
2.275250188842984e+17,255731.3309751533,5.353775893675236,6.252086790908824e-15,18.15998303086001,0.0919063003698578,0.9799999999996621
2.523345606652367e+17,250589.71519214817,5.1111268482227405,5.1248755636545604e-15,18.525365181266654,0.09129805056806738,0.9799999999996589
3.3704199690292986e+17,240401.40066776174,4.653947268400801,3.4345428451489845e-15,19.24496607623835,0.09014563736335315,0.9799999999996546
3.793957150217764e+17,240610.66590350648,4.6630330956095944,3.4632091207417323e-15,19.230240717119408,0.09016864085779029,0.9799999999996557
4.21749433140623e+17,235446.55606422355,4.442419296743984,2.8175536026393996e-15,19.592994177746082,0.08960869663396419,0.9799999999996537
5.683657107754251e+17,225293.5197305996,4.0298344678659594,1.8631250560176208e-15,20.302617919317587,0.08855228043448124,0.9799999999996512
6.416738495928261e+17,225620.34037354213,4.04269245932756,1.8884302171119165e-15,20.279844623379258,0.08858541469393415,0.9799999999996519
7.149819884102272e+17,220466.39910555325,3.843097578783549,1.5242928876496799e-15,20.638476886519474,0.0880693009646783,0.9799999999996507
9.723597340484883e+17,210414.22620725955,3.47274955719846,9.94090319580035e-16,21.335058059073635,0.08710020034950157,0.9799999999996493
1.1010486068676188e+18,210858.46743030223,3.488602687150647,1.0133397188099075e-15,21.30434939064353,0.08714202979018591,0.9799999999996498
1.2297374796867494e+18,205744.0900803526,3.3088889757984385,8.111812920655548e-16,21.657488450219315,0.08666579658536816,0.9799999999996492
1.6881364354719675e+18,195851.16181323785,2.978204219441669,5.214904236955094e-16,22.33825011611819,0.08577631416892369,0.9799999999996485
1.9173359133645765e+18,196410.87218154556,2.996332071895231,5.349175468987643e-16,22.299811870445843,0.08582557016663489,0.9799999999996487
2.1465353912571855e+18,191362.24615931208,2.8352786496053364,4.24470137313636e-16,22.646212645273785,0.08538571838533403,0.9799999999996484
2.975187325994569e+18,181679.88358259527,2.541546540377282,2.6884897116329014e-16,23.308677938255293,0.08456900416214048,0.979999999999648
3.3895132933632614e+18,182351.49666229443,2.561292914164268,2.776665254982448e-16,23.262801114733104,0.08462456080833147,0.9799999999996482
3.803839260731953e+18,177391.69532295864,2.417628959921594,2.1830411173554339e-16,23.60134919648633,0.0842179799300561,0.979999999999648
5.324899028856642e+18,167964.37947677102,2.158069425915811,1.3614273421510066e-16,24.243346996160803,0.08346791615642973,0.9799999999996479
6.085428912918986e+18,168742.91636582388,2.178846988910762,1.4166833242515302e-16,24.190398995343,0.08352877003442341,0.9799999999996479
6.84595879698133e+18,163892.02073204805,2.0512800764627905,1.1029252685848681e-16,24.520111992112533,0.08315268564505643,0.9799999999996479
9.682406369957128e+18,154757.67416672755,1.8231008457958378,6.768041684579415e-17,25.139777311790873,0.0824637894854307,0.9799999999996479
1.1100630156445028e+19,155636.9434182005,1.84439326379951,7.10103091590957e-17,25.08019261770969,0.08252904275386107,0.9799999999996479
1.2518853942932926e+19,150912.18571960452,1.7316331506511717,5.47091280277287e-17,25.400219377373144,0.08218097216568665,0.9799999999996479
1.7895198175531045e+19,142102.5020988444,1.5320773081302246,3.3010063674310343e-17,25.995989122017686,0.08154831305775928,0.9799999999996479
2.0583370291830104e+19,143075.29415078284,1.5534392590352708,3.494891796270375e-17,25.930259706257722,0.08161715926753961,0.9799999999996479
2.3271542408129163e+19,138491.21780867912,1.4542174787669224,2.6627932187679315e-17,26.23987770812104,0.08129487384348086,0.9799999999996479
3.3635732600749138e+19,130032.02766438772,1.2806020907941604,1.5785134215313615e-17,26.8104824636266,0.08071400311155243,0.9799999999996479
3.881782769705912e+19,131090.3014751142,1.301657551427155,1.6879119835057102e-17,26.739148120208903,0.08078571529273365,0.9799999999996479
4.399992279336911e+19,126658.93277669146,1.214743184518785,1.2708236585269282e-17,27.037759320198717,0.08048720834669383,0.9799999999996479
6.4332708373692105e+19,118570.5948530286,1.0644898139531325,7.39505121714275e-18,27.582211823066714,0.07995409904995288,0.9799999999996479
7.449910116385361e+19,119705.65496776669,1.0849289779108287,7.994348110484622e-18,27.50585061452396,0.08002801969232617,0.9799999999996479
8.46654939540151e+19,115436.68225278983,1.0091409875462267,5.9426281283273866e-18,27.792976020099704,0.07975147904557447,0.9799999999996479
9.233274697700755e+19,113998.08236873698,0.9842636325771894,5.365511683465505e-18,27.88969233328534,0.07965918446574122,0.9799999999996479
9.616637348850378e+19,113491.19665180772,0.9755772860117975,5.174383452060104e-18,27.9237650938995,0.07962677105936164,0.9799999999996479
1e+20,112818.23618307547,0.9641085066904616,4.930000141773691e-18,27.968997470784718,0.0795838228930471,0.9799999999996479
